nombre_estado,cve_ent,nombre_municipio,cve_geo,nivel_priorizacion,tipo_vul,vulnerabilidad_actual,aumento_vulnerabilidad
Veracruz,30,Tonayán,30187,,Asentamientos humanos expuestos a deslaves,,
Veracruz,30,Tonayán,30187,,Producción ganadera en inundaciones,,
Veracruz,30,Tonayán,30187,,Asentamientos humanos expuestos a inundaciones,,
Veracruz,30,Totutla,30188,,Producción forrajera en estrés hídrico,,
Veracruz,30,Totutla,30188,,Producción ganadera en estrés hídrico,,
Veracruz,30,Totutla,30188,,Población expuesta al dengue,,
Veracruz,30,Totutla,30188,,Asentamientos humanos expuestos a deslaves,,
Veracruz,30,Totutla,30188,,Producción ganadera en inundaciones,,
Veracruz,30,Totutla,30188,,Asentamientos humanos expuestos a inundaciones,,
Veracruz,30,Tuxpan,30189,,Producción forrajera en estrés hídrico,,
Veracruz,30,Tuxpan,30189,,Producción ganadera en estrés hídrico,,
Veracruz,30,Tuxpan,30189,,Población expuesta al dengue,,
Veracruz,30,Tuxpan,30189,,Asentamientos humanos expuestos a deslaves,,
Veracruz,30,Tuxpan,30189,,Producción ganadera en inundaciones,,
Veracruz,30,Tuxpan,30189,,Asentamientos humanos expuestos a inundaciones,,
Veracruz,30,Tuxtilla,30190,Tercer Nivel de Priorización,Producción forrajera en estrés hídrico,Alto,
Veracruz,30,Tuxtilla,30190,Tercer Nivel de Priorización,Producción ganadera en estrés hídrico,Alto,Aumento
Veracruz,30,Tuxtilla,30190,Tercer Nivel de Priorización,Población expuesta al dengue,Muy Alto,Aumento
Veracruz,30,Tuxtilla,30190,Tercer Nivel de Priorización,Asentamientos humanos expuestos a deslaves,,
Veracruz,30,Tuxtilla,30190,Tercer Nivel de Priorización,Producción ganadera en inundaciones,Medio,
Veracruz,30,Tuxtilla,30190,Tercer Nivel de Priorización,Asentamientos humanos expuestos a inundaciones,Muy Alto,
Veracruz,30,Ursulo Galván,30191,Primer Nivel de Priorización,Producción forrajera en estrés hídrico,Alto,
Veracruz,30,Ursulo Galván,30191,Primer Nivel de Priorización,Producción ganadera en estrés hídrico,Medio,
Veracruz,30,Ursulo Galván,30191,Primer Nivel de Priorización,Población expuesta al dengue,Alto,
Veracruz,30,Ursulo Galván,30191,Primer Nivel de Priorización,Asentamientos humanos expuestos a deslaves,,
Veracruz,30,Ursulo Galván,30191,Primer Nivel de Priorización,Producción ganadera en inundaciones,,
Veracruz,30,Ursulo Galván,30191,Primer Nivel de Priorización,Asentamientos humanos expuestos a inundaciones,Alto,
Veracruz,30,Vega de Alatorre,30192,Primer Nivel de Priorización,Producción forrajera en estrés hídrico,Sin Vulnerabilidad,Aumento
Veracruz,30,Vega de Alatorre,30192,Primer Nivel de Priorización,Producción ganadera en estrés hídrico,Sin Vulnerabilidad,Aumento
Veracruz,30,Vega de Alatorre,30192,Primer Nivel de Priorización,Población expuesta al dengue,Alto,Aumento
Veracruz,30,Vega de Alatorre,30192,Primer Nivel de Priorización,Asentamientos humanos expuestos a deslaves,,
Veracruz,30,Vega de Alatorre,30192,Primer Nivel de Priorización,Producción ganadera en inundaciones,Sin Vulnerabilidad,
Veracruz,30,Vega de Alatorre,30192,Primer Nivel de Priorización,Asentamientos humanos expuestos a inundaciones,Bajo,
Veracruz,30,Villa Aldama,30194,,Producción forrajera en estrés hídrico,,
Veracruz,30,Villa Aldama,30194,,Producción ganadera en estrés hídrico,,
Veracruz,30,Villa Aldama,30194,,Población expuesta al dengue,,
Veracruz,30,Villa Aldama,30194,,Asentamientos humanos expuestos a deslaves,,
Veracruz,30,Villa Aldama,30194,,Producción ganadera en inundaciones,,
Veracruz,30,Villa Aldama,30194,,Asentamientos humanos expuestos a inundaciones,,
Veracruz,30,Xoxocotla,30195,,Producción forrajera en estrés hídrico,,
Veracruz,30,Xoxocotla,30195,,Producción ganadera en estrés hídrico,,
Veracruz,30,Xoxocotla,30195,,Población expuesta al dengue,,
Veracruz,30,Xoxocotla,30195,,Asentamientos humanos expuestos a deslaves,,
Veracruz,30,Xoxocotla,30195,,Producción ganadera en inundaciones,,
Veracruz,30,Xoxocotla,30195,,Asentamientos humanos expuestos a inundaciones,,
Veracruz,30,Yanga,30196,,Producción forrajera en estrés hídrico,,
Veracruz,30,Yanga,30196,,Producción ganadera en estrés hídrico,,
Veracruz,30,Yanga,30196,,Población expuesta al dengue,,
Veracruz,30,Yanga,30196,,Asentamientos humanos expuestos a deslaves,,
Veracruz,30,Yanga,30196,,Producción ganadera en inundaciones,,
Veracruz,30,Yanga,30196,,Asentamientos humanos expuestos a inundaciones,,
Veracruz,30,Yecuatla,30197,,Producción forrajera en estrés hídrico,,
Veracruz,30,Yecuatla,30197,,Producción ganadera en estrés hídrico,,
Veracruz,30,Yecuatla,30197,,Población expuesta al dengue,,
Veracruz,30,Yecuatla,30197,,Asentamientos humanos expuestos a deslaves,,
Veracruz,30,Yecuatla,30197,,Producción ganadera en inundaciones,,
Veracruz,30,Yecuatla,30197,,Asentamientos humanos expuestos a inundaciones,,
Veracruz,30,Zacualpan,30198,,Producción forrajera en estrés hídrico,,
Veracruz,30,Zacualpan,30198,,Producción ganadera en estrés hídrico,,
Veracruz,30,Zacualpan,30198,,Población expuesta al dengue,,
Veracruz,30,Zacualpan,30198,,Asentamientos humanos expuestos a deslaves,,
Veracruz,30,Zacualpan,30198,,Producción ganadera en inundaciones,,
Veracruz,30,Zacualpan,30198,,Asentamientos humanos expuestos a inundaciones,,
Veracruz,30,Zaragoza,30199,Primer Nivel de Priorización,Producción forrajera en estrés hídrico,Medio,
Veracruz,30,Zaragoza,30199,Primer Nivel de Priorización,Producción ganadera en estrés hídrico,Bajo,
Veracruz,30,Zaragoza,30199,Primer Nivel de Priorización,Población expuesta al dengue,Muy Alto,
Veracruz,30,Zaragoza,30199,Primer Nivel de Priorización,Asentamientos humanos expuestos a deslaves,Bajo,
Veracruz,30,Zaragoza,30199,Primer Nivel de Priorización,Producción ganadera en inundaciones,Alto,
Veracruz,30,Zaragoza,30199,Primer Nivel de Priorización,Asentamientos humanos expuestos a inundaciones,Alto,
Veracruz,30,Zentla,30200,,Producción forrajera en estrés hídrico,,
Veracruz,30,Zentla,30200,,Producción ganadera en estrés hídrico,,
Veracruz,30,Zentla,30200,,Población expuesta al dengue,,
Veracruz,30,Zentla,30200,,Asentamientos humanos expuestos a deslaves,,
Veracruz,30,Zentla,30200,,Producción ganadera en inundaciones,,
Veracruz,30,Zentla,30200,,Asentamientos humanos expuestos a inundaciones,,
Veracruz,30,Zongolica,30201,Primer Nivel de Priorización,Producción forrajera en estrés hídrico,Alto,
Veracruz,30,Zongolica,30201,Primer Nivel de Priorización,Producción ganadera en estrés hídrico,Medio,
Veracruz,30,Zongolica,30201,Primer Nivel de Priorización,Población expuesta al dengue,Medio,
Veracruz,30,Zongolica,30201,Primer Nivel de Priorización,Asentamientos humanos expuestos a deslaves,Alto,Aumento
Veracruz,30,Zongolica,30201,Primer Nivel de Priorización,Producción ganadera en inundaciones,Alto,
Veracruz,30,Zongolica,30201,Primer Nivel de Priorización,Asentamientos humanos expuestos a inundaciones,,
Veracruz,30,Zontecomatlán de López y Fuentes,30202,,Producción forrajera en estrés hídrico,,
Veracruz,30,Zontecomatlán de López y Fuentes,30202,,Producción ganadera en estrés hídrico,,
Veracruz,30,Zontecomatlán de López y Fuentes,30202,,Población expuesta al dengue,,
Veracruz,30,Zontecomatlán de López y Fuentes,30202,,Asentamientos humanos expuestos a deslaves,,
Veracruz,30,Zontecomatlán de López y Fuentes,30202,,Producción ganadera en inundaciones,,
Veracruz,30,Zontecomatlán de López y Fuentes,30202,,Asentamientos humanos expuestos a inundaciones,,
Veracruz,30,Zozocolco de Hidalgo,30203,,Producción forrajera en estrés hídrico,,
Veracruz,30,Zozocolco de Hidalgo,30203,,Producción ganadera en estrés hídrico,,
Veracruz,30,Zozocolco de Hidalgo,30203,,Población expuesta al dengue,,
Veracruz,30,Zozocolco de Hidalgo,30203,,Asentamientos humanos expuestos a deslaves,,
Veracruz,30,Zozocolco de Hidalgo,30203,,Producción ganadera en inundaciones,,
Veracruz,30,Zozocolco de Hidalgo,30203,,Asentamientos humanos expuestos a inundaciones,,
Veracruz,30,Agua Dulce,30204,Primer Nivel de Priorización,Producción forrajera en estrés hídrico,Bajo,Aumento
Veracruz,30,Agua Dulce,30204,Primer Nivel de Priorización,Producción ganadera en estrés hídrico,Sin Vulnerabilidad,
Veracruz,30,Agua Dulce,30204,Primer Nivel de Priorización,Población expuesta al dengue,Alto,
Veracruz,30,Agua Dulce,30204,Primer Nivel de Priorización,Asentamientos humanos expuestos a deslaves,,
Veracruz,30,Agua Dulce,30204,Primer Nivel de Priorización,Producción ganadera en inundaciones,Bajo,Aumento
Veracruz,30,Agua Dulce,30204,Primer Nivel de Priorización,Asentamientos humanos expuestos a inundaciones,Medio,Aumento
Veracruz,30,El Higo,30205,Primer Nivel de Priorización,Producción forrajera en estrés hídrico,Alto,Aumento
Veracruz,30,El Higo,30205,Primer Nivel de Priorización,Producción ganadera en estrés hídrico,Medio,Aumento
Veracruz,30,El Higo,30205,Primer Nivel de Priorización,Población expuesta al dengue,Medio,Aumento
Veracruz,30,El Higo,30205,Primer Nivel de Priorización,Asentamientos humanos expuestos a deslaves,Bajo,Aumento
Veracruz,30,El Higo,30205,Primer Nivel de Priorización,Producción ganadera en inundaciones,Medio,Aumento
Veracruz,30,El Higo,30205,Primer Nivel de Priorización,Asentamientos humanos expuestos a inundaciones,Medio,Aumento
Veracruz,30,Nanchital de Lázaro Cárdenas del Río,30206,Primer Nivel de Priorización,Producción forrajera en estrés hídrico,Medio,Aumento
Veracruz,30,Nanchital de Lázaro Cárdenas del Río,30206,Primer Nivel de Priorización,Producción ganadera en estrés hídrico,Medio,Aumento
Veracruz,30,Nanchital de Lázaro Cárdenas del Río,30206,Primer Nivel de Priorización,Población expuesta al dengue,Muy Alto,Aumento
Veracruz,30,Nanchital de Lázaro Cárdenas del Río,30206,Primer Nivel de Priorización,Asentamientos humanos expuestos a deslaves,,
Veracruz,30,Nanchital de Lázaro Cárdenas del Río,30206,Primer Nivel de Priorización,Producción ganadera en inundaciones,Medio,Aumento
Veracruz,30,Nanchital de Lázaro Cárdenas del Río,30206,Primer Nivel de Priorización,Asentamientos humanos expuestos a inundaciones,Alto,Aumento
Veracruz,30,Tres Valles,30207,Primer Nivel de Priorización,Producción forrajera en estrés hídrico,Alto,
Veracruz,30,Tres Valles,30207,Primer Nivel de Priorización,Producción ganadera en estrés hídrico,Medio,
Veracruz,30,Tres Valles,30207,Primer Nivel de Priorización,Población expuesta al dengue,Alto,
Veracruz,30,Tres Valles,30207,Primer Nivel de Priorización,Asentamientos humanos expuestos a deslaves,Bajo,
Veracruz,30,Tres Valles,30207,Primer Nivel de Priorización,Producción ganadera en inundaciones,Medio,
Veracruz,30,Tres Valles,30207,Primer Nivel de Priorización,Asentamientos humanos expuestos a inundaciones,Alto,
Veracruz,30,Carlos A. Carrillo,30208,Primer Nivel de Priorización,Producción forrajera en estrés hídrico,Alto,
Veracruz,30,Carlos A. Carrillo,30208,Primer Nivel de Priorización,Producción ganadera en estrés hídrico,Medio,
Veracruz,30,Carlos A. Carrillo,30208,Primer Nivel de Priorización,Población expuesta al dengue,Muy Alto,
Veracruz,30,Carlos A. Carrillo,30208,Primer Nivel de Priorización,Asentamientos humanos expuestos a deslaves,Bajo,
Veracruz,30,Carlos A. Carrillo,30208,Primer Nivel de Priorización,Producción ganadera en inundaciones,Medio,
Veracruz,30,Carlos A. Carrillo,30208,Primer Nivel de Priorización,Asentamientos humanos expuestos a inundaciones,Alto,
Veracruz,30,Tatahuicapan de Juárez,30209,Primer Nivel de Priorización,Producción forrajera en estrés hídrico,Medio,
Veracruz,30,Tatahuicapan de Juárez,30209,Primer Nivel de Priorización,Producción ganadera en estrés hídrico,Bajo,
Veracruz,30,Tatahuicapan de Juárez,30209,Primer Nivel de Priorización,Población expuesta al dengue,Alto,
Veracruz,30,Tatahuicapan de Juárez,30209,Primer Nivel de Priorización,Asentamientos humanos expuestos a deslaves,Medio,
Veracruz,30,Tatahuicapan de Juárez,30209,Primer Nivel de Priorización,Producción ganadera en inundaciones,Medio,
Veracruz,30,Tatahuicapan de Juárez,30209,Primer Nivel de Priorización,Asentamientos humanos expuestos a inundaciones,Medio,
Veracruz,30,Uxpanapa,30210,Primer Nivel de Priorización,Producción forrajera en estrés hídrico,Medio,Aumento
Veracruz,30,Uxpanapa,30210,Primer Nivel de Priorización,Producción ganadera en estrés hídrico,Bajo,Aumento
Veracruz,30,Uxpanapa,30210,Primer Nivel de Priorización,Población expuesta al dengue,Alto,Aumento
Veracruz,30,Uxpanapa,30210,Primer Nivel de Priorización,Asentamientos humanos expuestos a deslaves,Medio,
Veracruz,30,Uxpanapa,30210,Primer Nivel de Priorización,Producción ganadera en inundaciones,Medio,
Veracruz,30,Uxpanapa,30210,Primer Nivel de Priorización,Asentamientos humanos expuestos a inundaciones,Medio,
Veracruz,30,San Rafael,30211,Primer Nivel de Priorización,Producción forrajera en estrés hídrico,Medio,Aumento
Veracruz,30,San Rafael,30211,Primer Nivel de Priorización,Producción ganadera en estrés hídrico,Medio,Aumento
Veracruz,30,San Rafael,30211,Primer Nivel de Priorización,Población expuesta al dengue,Alto,Aumento
Veracruz,30,San Rafael,30211,Primer Nivel de Priorización,Asentamientos humanos expuestos a deslaves,Medio,Aumento
Veracruz,30,San Rafael,30211,Primer Nivel de Priorización,Producción ganadera en inundaciones,Medio,Aumento
Veracruz,30,San Rafael,30211,Primer Nivel de Priorización,Asentamientos humanos expuestos a inundaciones,Medio,Aumento
Veracruz,30,Santiago Sochiapan,30212,,Producción forrajera en estrés hídrico,,
Veracruz,30,Santiago Sochiapan,30212,,Producción ganadera en estrés hídrico,,
Veracruz,30,Santiago Sochiapan,30212,,Población expuesta al dengue,,
Veracruz,30,Santiago Sochiapan,30212,,Asentamientos humanos expuestos a deslaves,,
Veracruz,30,Santiago Sochiapan,30212,,Producción ganadera en inundaciones,,
Veracruz,30,Santiago Sochiapan,30212,,Asentamientos humanos expuestos a inundaciones,,
Tlaxcala,29,Sanctórum de Lázaro Cárdenas,29020,Primer Nivel de Priorización,Producción forrajera en estrés hídrico,Alto,Aumento
Tlaxcala,29,Sanctórum de Lázaro Cárdenas,29020,Primer Nivel de Priorización,Producción ganadera en estrés hídrico,Medio,Aumento
Tlaxcala,29,Sanctórum de Lázaro Cárdenas,29020,Primer Nivel de Priorización,Población expuesta al dengue,,Aumento
Tlaxcala,29,Sanctórum de Lázaro Cárdenas,29020,Primer Nivel de Priorización,Asentamientos humanos expuestos a deslaves,Medio,Aumento
Tlaxcala,29,Sanctórum de Lázaro Cárdenas,29020,Primer Nivel de Priorización,Producción ganadera en inundaciones,Alto,
Tlaxcala,29,Sanctórum de Lázaro Cárdenas,29020,Primer Nivel de Priorización,Asentamientos humanos expuestos a inundaciones,,
Tlaxcala,29,Santa Isabel Xiloxoxtla,29060,,Producción forrajera en estrés hídrico,,
Tlaxcala,29,Santa Isabel Xiloxoxtla,29060,,Producción ganadera en estrés hídrico,,
Tlaxcala,29,Santa Isabel Xiloxoxtla,29060,,Población expuesta al dengue,,
Tlaxcala,29,Santa Isabel Xiloxoxtla,29060,,Asentamientos humanos expuestos a deslaves,,
Tlaxcala,29,Santa Isabel Xiloxoxtla,29060,,Producción ganadera en inundaciones,,
Tlaxcala,29,Santa Isabel Xiloxoxtla,29060,,Asentamientos humanos expuestos a inundaciones,,
Tlaxcala,29,Santa Cruz Quilehtla,29059,,Producción forrajera en estrés hídrico,,
Tlaxcala,29,Santa Cruz Quilehtla,29059,,Producción ganadera en estrés hídrico,,
Tlaxcala,29,Santa Cruz Quilehtla,29059,,Población expuesta al dengue,,
Tlaxcala,29,Santa Cruz Quilehtla,29059,,Asentamientos humanos expuestos a deslaves,,
Tlaxcala,29,Santa Cruz Quilehtla,29059,,Producción ganadera en inundaciones,,
Tlaxcala,29,Santa Cruz Quilehtla,29059,,Asentamientos humanos expuestos a inundaciones,,
Tlaxcala,29,Santa Catarina Ayometla,29058,,Producción forrajera en estrés hídrico,,
Tlaxcala,29,Santa Catarina Ayometla,29058,,Producción ganadera en estrés hídrico,,
Tlaxcala,29,Santa Catarina Ayometla,29058,,Población expuesta al dengue,,
Tlaxcala,29,Santa Catarina Ayometla,29058,,Asentamientos humanos expuestos a deslaves,,
Tlaxcala,29,Santa Catarina Ayometla,29058,,Producción ganadera en inundaciones,,
Tlaxcala,29,Santa Catarina Ayometla,29058,,Asentamientos humanos expuestos a inundaciones,,
Tlaxcala,29,Santa Apolonia Teacalco,29057,,Producción forrajera en estrés hídrico,,
Tlaxcala,29,Santa Apolonia Teacalco,29057,,Producción ganadera en estrés hídrico,,
Tlaxcala,29,Santa Apolonia Teacalco,29057,,Población expuesta al dengue,,
Tlaxcala,29,Santa Apolonia Teacalco,29057,,Asentamientos humanos expuestos a deslaves,,
Tlaxcala,29,Santa Apolonia Teacalco,29057,,Producción ganadera en inundaciones,,
Tlaxcala,29,Santa Apolonia Teacalco,29057,,Asentamientos humanos expuestos a inundaciones,,
Tlaxcala,29,Santa Ana Nopalucan,29056,,Producción forrajera en estrés hídrico,,
Tlaxcala,29,Santa Ana Nopalucan,29056,,Producción ganadera en estrés hídrico,,
Tlaxcala,29,Santa Ana Nopalucan,29056,,Población expuesta al dengue,,
Tlaxcala,29,Santa Ana Nopalucan,29056,,Asentamientos humanos expuestos a deslaves,,
Tlaxcala,29,Santa Ana Nopalucan,29056,,Producción ganadera en inundaciones,,
Tlaxcala,29,Santa Ana Nopalucan,29056,,Asentamientos humanos expuestos a inundaciones,,
Tlaxcala,29,San Lucas Tecopilco,29055,,Producción forrajera en estrés hídrico,,
Tlaxcala,29,San Lucas Tecopilco,29055,,Producción ganadera en estrés hídrico,,
Tlaxcala,29,San Lucas Tecopilco,29055,,Población expuesta al dengue,,
Tlaxcala,29,San Lucas Tecopilco,29055,,Asentamientos humanos expuestos a deslaves,,
Tlaxcala,29,San Lucas Tecopilco,29055,,Producción ganadera en inundaciones,,
Tlaxcala,29,San Lucas Tecopilco,29055,,Asentamientos humanos expuestos a inundaciones,,
